playlist_id,owner_id,owner_group,dau,users,n_tracks,n_artists,n_albums,genre,mood,nlp_tokens,estimated_revenue_usd,topic_num_by_LDA
5ELFqIEIGDt9qkd96WgdMq,a5add6d0d5fbebb01abb2fbe7e47208d,non-spotify,136,6852,126,118,115,metal,defiant,"great, metal, covers, songs",8.274,1
7nnqGgtWUvTrHkBPtlYZ25,796d85e94d7850fe0121f05a45d79cc0,non-spotify,5,10,155,1,1,other,other,other,8.26,0
3DRD3GUpQSjK2rryIRVOPS,cb305f632c793f009882083e9e75f5b0,non-spotify,166,1624,88,67,80,punk,defiant,"rock, hits, updated, linkin, black",8.232,0
3KyXrL8Iq74YviQiVOZu3j,7de407b890bb04b38b76c75e0a3d9b78,non-spotify,149,2532,20,20,20,rap,defiant,"tsm, weekend",8.218,0
7fIdjWhWzPbf1g5OSDKOXw,3e911b91026aa47b30adee66e53a3f09,non-spotify,79,2226,520,1,223,country & folk,upbeat,"texas, country",8.211,0
21lBKQ1brnCBs1Y7KQXzXG,abd7d66cab262b0ec34ad51a5cf0deb2,non-spotify,4,11,168,1,1,other,other,limeho,8.19,0
5LDO1M0F1REGEUrrI8ymrA,07d0ab55d2ce37a2e4475e6f97f52565,non-spotify,183,5024,113,97,100,rap,defiant,"ghetto, songs",8.183,1
2XXbR1BBAsLiaoKLbSA3WU,fe426362740ce9d02df15d65d0412e6d,non-spotify,111,3174,235,178,178,pop,energizing,"top, hits",8.155,0
6osOj9c1YYGOsOYKPEOHWW,cf70c2e8f43f9c7ca1a6ceb837caa688,non-spotify,85,2630,66,15,38,latin,romantic,"antonio, vicente, etc",8.134,0
6LUPXxtng892AxZdfJLNCV,e66c99f3636a21c65b998bb65e24bb0a,non-spotify,75,2083,86,3,30,latin,cool,"grupo, laberinto",8.029,0
44Ht3IACEyKqiLBZupIhIk,spotify,spotify,142,7368,48,24,24,country & folk,easygoing,sweetgrass,8.029,0
3LlGHX8OIz3uL1qwVY2yiu,dd45d51e82d15b746d4650ad1479ac25,non-spotify,75,1771,179,69,90,country & folk,upbeat,"texas, dirt",8.008,0
1ikHSvqvoYZg5nBbXOqlfL,f600b4078a125968cd93dce93fb7342b,non-spotify,105,4935,303,236,268,indie rock,sensual,"indie, chill",7.966,4
7lSVphW7H284KpaKCopvYf,b6cd0d8e925565202a6984fee8f658c6,non-spotify,95,2644,130,75,91,rock,empowering,other,7.966,0
5QIAvNB8nSZY6hg8webfAh,f426c8dad2a957f116567867f5962f52,non-spotify,114,2580,1530,613,704,dance & house,excited,"edm, rehab, electronic, dance, music, updated, daily, new, releases, electric, daisy, carnival, edc, ultra, music, festival, umf, tomorrowland, tomorrowworld, electric, zoo, party, mixtape",7.931,2
5HYnMEFnXw6j9Xj8DIth0f,6987037f34b5cee787a1a5e8de9b2689,non-spotify,164,10392,78,67,62,rap,cool,"hip, east, coast, essentials, busta, notorious",7.924,0
6cFaC4OTlX4t2Vmv9OtzjU,d029fdfb5893d26833dfbb71bec1b60d,non-spotify,81,2752,137,36,42,rap,sensual,"samurai, tribute",7.875,0
5tB2hnLM3QoZeT5hEFsNqD,8a38ed5ad18526e0e8d2d96840b7adff,non-spotify,104,3036,270,255,265,dance & house,excited,"abercrombie, fitch",7.861,0
1K2FqBKRL7uH59Ff8voHW4,828547771295e2d48a1c926f7f01e815,non-spotify,141,6912,77,77,77,metal,aggressive,"might, power, metal",7.854,0
3x6xRt9FnSbfPbgiO6incZ,423790de39a9978075a64f09d5d9db28,non-spotify,56,1944,80,54,61,pop,sophisticated,"french, cafe, lounge",7.826,0
6TlkAREsd4K6Q19XUsW03a,f5541ad32b4cc5ef2f9efc3da8a12642,non-spotify,106,3171,37,4,18,latin,romantic,"ricardo, arjona",7.819,0
6pE6jkIBi1iOW8c33aCqbr,fd9c77a088123438cc4cad91671b716b,non-spotify,73,2361,119,42,62,latin,romantic,"arrolladora, etc",7.763,0
3Bo6NCYvDsSUxPcCV4inSd,9e7a0f0817c62b24a354aed9348d1c2e,non-spotify,53,1530,148,5,6,children's,tender,"mozart, baby, lullaby, mozart, nursery, rhymes, twinkle, twinkle, little, star, classical, music, mozart, baby",7.721,2
15TIH22suS85Yl15EmKlCf,8b142ae4509be0121838198ceadd31b2,non-spotify,134,5798,31,31,1,rock,gritty,"forest, gump, soundtrack",7.693,1
2YX7g5rq0XU1K799B7z6wq,bb460f20efeca17b4000f01afc01215f,non-spotify,117,4643,120,104,108,rap,defiant,"motivational, songs",7.644,1
2N3lIkQtZFbUviBxzzjEGh,e35d029bdf89bb5c46132b1b9d5c9c4b,non-spotify,111,4586,215,175,196,pop,defiant,"todays, hits",7.567,0
7HQu1GUDVSx64GdCpaB88I,cb305f632c793f009882083e9e75f5b0,non-spotify,217,13387,117,101,112,rap,defiant,"hip, hop, stop",7.567,0
4FO2WXjS922s0RheaTYPZK,2384f078bb25f0fb90f6b5e29897d8f0,non-spotify,105,1581,230,215,220,rap,defiant,"songs, get, drunk, white, girls, excited",7.56,1
7CIo8UaFQyAWRoAnRHnQQm,38960f1c5b7a24635dd5d063260f1d60,non-spotify,5,10,113,6,9,other,other,"imagine, threesome",7.546,0
2jcmeTS9mn21sgQFX3CujN,3e4dfca9af7e5cb951e2c80ec0883b8c,non-spotify,89,1984,92,46,46,country & folk,rowdy,"texas, country, chart, top, updated, weekly, music",7.504,0
1m67FKSQNBwaSHhA676jog,e689313f456cfbbfc8046b601b9c62d7,non-spotify,125,5031,107,83,17,soundtrack,lively,"disney, anastasia",7.469,0
4ElmZUpzUifZPSzY6mKGeX,e089204ffa87037279dda40a4a23d7da,non-spotify,120,4197,400,298,312,rock,defiant,"sons, anarchy, songs, music, sons, anarchy, seasons",7.413,1
0KvXwdfQa52FzLlhQcEZ5R,acee5bc98ca01a9101a344ef00c81535,non-spotify,56,2951,292,206,240,indie rock,melancholy,"slowcoustic, sessions",7.406,0
5QiW1NBA2img1Melk3kAS8,caa08470037dbb9823879a7fa1a08adf,non-spotify,5,11,155,6,9,other,other,relaxing,7.406,0
5IzCsP2VB2wA2mDJ4YwOdW,200fb55ac7bbc1e584a6b4f1d9875417,non-spotify,158,6586,12,12,12,rock,upbeat,"guardian, galaxy",7.392,0
4ZG2S77ICmaUsY2JfH6Jqz,11c3e05461583c067fd6b55a4e0e0e9f,non-spotify,93,3407,967,708,740,pop,energizing,"thats, call, music",7.392,2
1FwyvxmGkxJ6VHdYfsu7fB,8769d7e3590ec4beec639d81b1b652eb,non-spotify,69,2118,216,149,165,pop,yearning,one,7.343,0
6VqHgPWRBiGj8P8McsFQRm,6987037f34b5cee787a1a5e8de9b2689,non-spotify,227,14838,93,86,87,electronica,excited,"electronic, bliss, porter, daft, dirty, tiesto",7.315,0
0irp5Jir8rllPr2dlOdnJb,69b344137c1e32ef3b0d7633799e3bc0,non-spotify,42,1406,297,1,17,rock,peaceful,"acoustic, guitar, instrumentals",7.287,3
0VkhN48djiq7VMzTc2nuZ9,e60d19313a8df36c7e6cf59e259e0d66,non-spotify,213,24553,60,58,60,indie rock,defiant,college,7.266,0
4yqkFJQoepYa5ftfJoIcr9,e7ad800e19def6977effa79a91566a1e,non-spotify,50,428,381,264,206,rap,defiant,one,7.252,0
4a6P6yHlBTf0FTqow0nxut,19fb467b4a3bbfd45638f929df70e079,non-spotify,121,4898,101,77,79,country & folk,upbeat,"dancehall, country",7.231,0
7pzmOmVRrko8lLrnAA62Fy,cfef17023de0ae307a4c069e7696f066,non-spotify,65,879,256,111,121,latin,excited,"top, mega, colombia",7.224,0
0cRGhXjy2hGuxuByBqWaXd,cd1c79b697f8dd93c7b5e6f70e6f5817,non-spotify,62,1740,127,6,24,latin,romantic,bukis,7.203,0
7oJpicR0EDVXbuluTZlHQp,spotify,spotify,167,3426,54,43,48,country & folk,lively,"bluegrass, covers",7.189,0
7jAShOy89XJNzS3BJel1nF,spotify,spotify,145,20168,62,60,60,r&b,energizing,"party, century",7.189,2
0lJSb5rzogHfjzQJfCKRlb,af7deba78126fe53e1ac5efa3d71750c,non-spotify,80,1861,45,33,29,latin,lively,"corridos, pesados",7.182,0
3asdesPptB2FqamHYuoEKR,spotify,spotify,157,7518,94,84,91,rap,defiant,mountain,7.182,0
7gq9aHLzc0mclJNiSw3svK,cf20359df2c2994855d969e0fe0cb11b,non-spotify,2,62,4,4,2,rap,other,"dj, tools",7.175,0
02VqeNsST1W3QB0OxNKa4X,94ca64bae6ef11768dff46671c9e67c6,non-spotify,46,1700,300,241,264,pop,yearning,"clean, pop, music, even, kids, listen",7.154,4
7oZmL3PiHpkjG0jfFXL3lL,edfd7dd27dddd6db4974b35c4d96e496,non-spotify,131,3922,105,91,93,rap,defiant,"throw, ass, circle",7.112,0
12eBegDtiZCsen9L45VUb6,b5e23d3cc0ac5b285f390dd4be618412,non-spotify,101,2843,400,25,57,latin,gritty,"ricardo, arjona",7.077,0
1oEZppSFh9R35U4hSdVPV9,f52864d70d526b70901b2bdc3b8b7f4b,non-spotify,79,1997,534,224,167,dance & house,excited,"dj, fist, booty, playlist",7.063,2
5vYZ8zvPEG2vBh80LQTapu,c579f3c45c29271d88590cfae9bd606e,non-spotify,86,2181,129,104,106,latin,energizing,"latin, mix",7.056,4
5D3ej1l5i6tLAUDuT7LCpS,spotify,spotify,147,17984,24,24,24,new age,peaceful,"yoga, kripalu, calm",7.056,0
5UAC7ZLZZIVqdnzMDMNZYp,6d3267cbe88d76961b7d53d1be42da82,non-spotify,78,2676,622,260,267,pop,empowering,"complete, soundtrack",7.049,1
1MKHz5K06PyQlNZXIHzjut,2cd7e9bd2174b72a064671112f9a6f29,non-spotify,147,4329,26,23,18,rap,defiant,"get, medicated",7.007,0
5nTGyekBq2lVZ9MSgcQkpt,af9e92868da7d0368ad201688ba7050d,non-spotify,94,2835,327,280,293,rap,defiant,"college, party",6.993,2
425Ev99uJRwWAxSwDq1p5f,cea1b85f84875b0dd1a8e8aa6a7af5d8,non-spotify,131,5772,70,63,40,dance & house,aggressive,"nothing, dance, party",6.993,2
6ZNqBjtmRBjXBG2BW0QYCA,9a7c1e89a57216597e3d810b45daf309,non-spotify,148,3765,1022,304,345,dance & house,excited,"full, progressive",6.965,0
1vZuQgxfxIjk9PAQKOVuld,b6dcbd8bd51ffefd03af24f04ccc4d15,non-spotify,164,4309,113,93,97,rock,romantic,"american, horror, story, seasons",6.965,0
0x4nCqG2AS0W4qoDvp3fPh,62d9661fefa62646d1c634fe48304930,non-spotify,59,1764,100,79,65,country & folk,upbeat,"top, country, tracks, spotify",6.958,1
23J3zFz0IAOzkjn1hQ6otv,fb32f848f12fef7c113db328140b5998,non-spotify,149,5801,30,4,6,pop,sensual,"nsync, backstreet, boys",6.937,0
2aUOh03RsJRVQ3YJshwlWI,e25e68e1360deaee07bf5f6f32f47ace,non-spotify,5,11,155,6,9,other,other,ankar,6.93,0
0et8493YUnZy7Ou5rvO66u,128a54b500d91629f9b1cdd73a672d86,non-spotify,42,1483,2155,1365,1195,dance & house,sensual,"chill, ibiza, mar, cafu00e9, buddha, zen, club, noir, lounge",6.923,2
1tQ2pv2vOvydj3YmRJ7pqB,c0057f8349fbefb6e7bfe2ea83521c73,non-spotify,60,2233,602,470,501,indie rock,excited,wicks,6.881,0
2bu63bZnBwXh5UMfF4upqh,ff155cd5338842ecbc8d6750a7c689ec,non-spotify,69,2017,344,155,196,pop,empowering,best,6.867,3
2pqrLkUYLhY2avoxh1Gmcl,9f6d5e3bfd62f88918e8433ff5ed3ef0,non-spotify,56,757,180,166,166,rap,defiant,castrostream,6.832,0
4JdUkKHyPvabLiK6a0Ik4v,2944f25c0a8dd08f82a6d062b447c8c1,non-spotify,94,3649,313,229,263,alternative,defiant,"best, simply, best, music, please, share",6.769,3
1Ib5zRORuWrGG1vK2JfqE5,9b990a5f00929f2044e2f2294b4ce1a3,non-spotify,88,3436,740,277,324,indie rock,melancholy,"melancholy, wood",6.769,0
1xI5H1PFr0CQouVFrplJOs,ff27b56c1f8875c857ee9d5de0bda85d,non-spotify,19,637,40,1,1,children's,tender,"classical, lullabies, bedtime, classical, lullabies, babies",6.762,1
6pVAl2wvQ0zqAfLBVAl5WX,664f2c375add724f3e87c0396ace2d7c,non-spotify,67,2727,656,240,252,pop,empowering,"sweet, love, songs",6.748,1
56dPImvfx2nD7Oh9RuiWOe,ebe6e4ebe41ab9dbdc3a60c9a695532c,non-spotify,68,3529,1728,87,143,soundtrack,empowering,anime,6.734,0
6aE4wq3XXmXDULaDK4X40L,7637692b8cdca3c7786e634fa85e89e0,non-spotify,53,2216,387,86,32,pop,empowering,"pinoy, acoustics, richard, jinky",6.727,3
3JACzXQBEvuMm9NtZXddjF,7f656e59afcca29c67131e0d30c87de9,non-spotify,184,12909,138,55,39,children's,sensual,"happy, baby",6.727,0
2acIN1rzxwLr94iGdaLIUg,spotify,spotify,114,9758,34,34,34,country & folk,rowdy,"honky, tonk, revolution",6.713,0
57u0fodWYkl1mCNqeht1Nz,c7726da57889e4e58811d56215501980,non-spotify,4,7,168,6,9,other,other,other,6.699,0
7xuAs5S2lyR9DM6GPy2NV9,673641fada0f1a09e7df9c91b4c44248,non-spotify,54,1471,84,10,15,latin,romantic,acosta,6.671,0
36YZOXOgybNDl68DaciMoq,b0e7b99e3c23cc2824c25e00a4c22a04,non-spotify,56,1001,195,118,146,pop,empowering,"u53f0u7063, taiwan, pop",6.657,4
6JrEnhIkWGWqJSj0bs8H9X,8b58e10d53b56d4ec8cc8a98e61864ca,non-spotify,94,3059,100,86,90,pop,excited,hits,6.65,0
2I954o7Vcx7wwfZ5eXQuNV,9dfb9a8f0e7be7bd70f9523f483de767,non-spotify,94,3154,120,5,54,indie rock,brooding,"best, order",6.629,3
4gYU8XLYGbGow0GYwIsecD,spotify,spotify,151,22563,92,46,46,electronica,excited,lift,6.622,0
7vgUBZmm7SP8Bfsuzpc4mM,2ba74ef99b23941b3aba6f74fe565d09,non-spotify,82,2635,51,51,51,dance & house,defiant,"summer, tone, mix",6.58,4
5PrwqRj0eSGY4e2Fv2cMUJ,7c20eb8f1adc21ec02e91632336bd580,non-spotify,88,896,18,18,18,indie rock,defiant,"unofficial, countdown, playlist",6.58,2
6OqdNYT4AKnHYQfg3ciyur,990dd76ce7853ffc175263bd9a518abc,non-spotify,269,14683,1331,193,197,rap,excited,"pump, songs",6.559,1
0FCATZ1IjbLO6Wg9fqabqJ,34751929c795c8c0c2dd77e230ff41ac,non-spotify,79,2731,121,99,104,r&b,sensual,"good, music, cooking",6.524,2
6UTnkdxlMPWf53pJkpAPlC,spotify,spotify,132,6507,118,56,58,indie rock,urgent,"rowdy, indie, rock",6.482,4
0MCXhRHEytauWUejX4nuGF,spotify,spotify,108,6706,95,93,94,country & folk,gritty,"women, folk",6.475,2
5A9N6RvLwQlfV2TJzQWZTH,06824434c71bcd64ac50ba3aef58eb4c,non-spotify,35,1108,608,154,153,latin,lively,"corridos, banda, mix",6.468,4
1C5bbk3krblfTLO2krz4PQ,f9b958548d0a2a73627fa500187fa3c0,non-spotify,103,3393,358,1,1,rap,defiant,"best, rap, club, mollo",6.454,3
2TqHcqjpHNQUH4ajWfUCrc,98e0579ddcf68e2d82fb71eef75806e3,non-spotify,61,2084,130,57,34,latin,cool,"tigres, norte",6.426,0
5PpbXHOE4QE7gjHGoYDmse,87aa709b00b5526aef6b6a886b418a33,non-spotify,92,3559,116,7,6,soundtrack,serious,"star, wars",6.412,0
7vh3wuW6fCWKf8ajfJJ3Hi,e60d19313a8df36c7e6cf59e259e0d66,non-spotify,63,2045,168,114,133,country & folk,upbeat,"ultimate, best, mix, country, hits, miranda, kenny, blake, taylor, jason, lady, brad, carrie",6.405,0
3BTAwgAg7J6HwgKvytAyMX,0d56057b2e7346ad1e88feb2c3703e14,non-spotify,5,7,46,17,19,alternative,yearning,pps,6.384,0
1zgIt7Uu4TYsnUbKTlrm6B,fbf17d8d1b86a278ffe21cb695b568f9,non-spotify,75,2653,226,62,95,religious,empowering,"chris, day",6.384,0
6tp8suUPiBKebCHkAibSD2,a1370b790613febd3c0cfc6a5e5e2bf5,non-spotify,60,1571,54,37,13,latin,sophisticated,"yeny, rivera",6.363,0
1rt0mWYtijQvbtQYA2vADt,5f06a446d624de1ebc7fd86885b54f40,non-spotify,107,5495,888,192,257,alternative,urgent,alternative,6.321,0
0uzQXasTozeSy9jxxOr7AR,e917059e58a8791930a4c1d0fcbe09ad,non-spotify,4,7,168,6,9,other,other,djangolist,6.314,0
2azm4YOFA3WiOyd8kjMdwb,eb134c3227dcd8edc84fa5e930cfc7c8,non-spotify,69,1788,353,278,302,indie rock,brooding,"chuck, series, soundtrack",6.307,1
17LOrq6nH4mkf0Uqnp3waW,ee45380827a21adcaba956b31f8f2b92,non-spotify,66,1872,100,64,76,latin,empowering,"divas, latinas, playlist",6.3,2
5cCL6j5NolSxZpzko2Sx6F,c24f5820080217a405b8cc5e32b08935,non-spotify,183,15847,54,27,26,rap,defiant,"nba, music, curated, pharrell, williams",6.293,2
4aFecpZ37WRcnQjCgGQgKF,770875aadaa9717bc4a19759312afd29,non-spotify,54,1304,251,2,101,punk,romantic,"pop, punk, acoustic",6.293,4
7CFfYhvZLI6oWYilEjCB9m,spotify,spotify,104,19120,58,1,1,electronica,sensual,"heady, beats, smooth, electronic",6.251,1
25GC2MqFSbAMdCkKsyLwqW,7c64cfa34958d164d2e9e97608a900a0,non-spotify,82,1578,82,1,2,pop,romantic,"traviesos, sierra",6.23,0
1XETHR4CDstREalQWIaFJx,76e15ecb44e3fe098ffa7727d78cf0c9,non-spotify,65,1977,353,259,244,rap,cool,"chill, rap",6.223,2
19drzwPw7AqU5W5C4Vm8SW,21503be0b7031038511c884f0742a1d0,non-spotify,80,2956,123,23,23,latin,sophisticated,temerarios,6.223,0
3BDUL6b4lrE88FYebucrAj,383b387e626ca52e75cb247a622b08f4,non-spotify,67,1620,174,2,148,dance & house,excited,disclosure,6.223,0
6L0n5Im82OV1f09uFuiF2M,fbc22945b30b042105f1dface5e336cd,non-spotify,102,3051,262,114,105,rap,defiant,"childish, gambino",6.216,0
3ACooIxSlrsH8KxaLiXDHe,e6099c5d0f7c412b6dcad17ed0e06d34,non-spotify,60,1601,140,98,85,rap,defiant,"stoner, playlist",6.195,2
6Q7CUdz6TtifBiXPELyW33,10fcaf7a830678a4010cb5127c43e2bf,non-spotify,75,2010,23,5,8,latin,energizing,"nigga, aka, dj, flex",6.181,0
61Wyqc51QaHsBQFXoDMMSN,4d1baa8bd761e73ae31bee0d7550ed62,non-spotify,121,3136,96,88,91,rap,defiant,bootylicious,6.181,0
3iWUUzDHcn0j3G440GeXV9,9f081e2f7cee3d523edcb9565628062a,non-spotify,40,1065,694,133,174,latin,sophisticated,"viejitas, bonitas",6.181,0
6Yj8u5QpyCkxkkCf19QvVy,7cde2dc7d636bab9e02cd2f8480dc295,non-spotify,4,4,284,1,7,alternative,other,erised,6.16,0
33hvJK1tU89FmgxSPpTQRy,spotify,spotify,89,7930,38,1,1,country & folk,easygoing,"chill, side, bluegrass",6.146,2
3JQSQHsQiC0Tb3f8pRknyP,a1ee45d265fe893f5722f6c9591cad77,non-spotify,54,844,231,196,205,rap,defiant,"studyy, playlist",6.146,2
7kzX76h318dFyuAbj969KD,6eb17303d8de4343bd63e6493289c7be,non-spotify,94,2847,56,2,5,indie rock,gritty,"mumford, sons",6.111,0
1dW4LWD26717RNgyJzylq5,752fdc03611a6d1353cc5ea41ffa5055,non-spotify,66,3209,185,119,138,pop,yearning,homework,6.09,0
5HzTvPxvGL1V0LYJpULEZA,4416885f75d181b0218dbcce44f74827,non-spotify,72,2727,364,141,163,electronica,sensual,"trip, hop, chill, instrumental, ambient, beats",6.09,1
01sHpRa2WsC2vG1ou579kR,514df33c7f34b6c02ab9edbef64010c8,non-spotify,58,1467,1020,272,408,punk,urgent,sum,6.069,0
5rL3Gvri4Wb6VlvggsJJHc,spotify,spotify,112,9524,94,93,91,country & folk,yearning,"women, country",6.055,0
0GsvYNj45QjR245EWqgfDs,3ac75a6d60271efab41eb1747d172619,non-spotify,177,7213,8,6,6,rap,sensual,"ovo, sound",6.055,3
1H163taKSeBERTtCu3R7bp,2353c52f8f62e70efc0aa41730e1dd79,non-spotify,100,2716,81,65,68,dance & house,excited,"porter, good, list",6.055,0
5u1jmWxit1ijHzNkfCRL9e,66bc6a7a8f81339afa2f93fab79e5cc3,non-spotify,88,3411,98,83,91,alternative,empowering,"feeling, depressed",6.027,0
0pA6NDAsip8UDbfwj77ePU,spotify,spotify,213,372,47,47,47,dance & house,excited,"brand, nu, disco",6.013,0
2woDe5PKWT49irS5ajFVqP,16c9ba2c5aac9108b2c89774a6f6e0f6,non-spotify,50,1413,245,185,217,jazz,lively,"treme, complete, soundtrack",6.006,1
42Ojn3i2ex9En5G7BIzDoT,c2c10880c265b78c7d92612d0e63f912,non-spotify,71,4674,952,183,236,religious,empowering,"soul, food",5.985,0
3kQmON72mh5rT473lsVPqh,a0781a2de47beb8bd693f3022f316327,non-spotify,3,10,168,6,9,other,other,"evning, song",5.985,1
00bjB9SG6o6fej2XSuRYcq,ffffc4960e8c1c3aeef584f62978bbbe,non-spotify,69,1717,41,2,12,latin,cool,"grupo, laberinto",5.964,0
5OFE116fJdWsVWObupdFoj,d1ef7fcd72bff18d8459b8fae45a2717,non-spotify,3,3,40,7,10,rap,excited,power,5.957,0
53fyqmnez8qmyTQT6dtUwC,9421f89faf0c961cd6fe1cdb7b7f2f86,non-spotify,45,1553,327,200,154,rock,lively,"music, doo, wop, oldies",5.95,2
1JCni0cfL97gpVa8NVeC1Y,783459fde8bc40f6da1d8dc89806ee05,non-spotify,57,2152,234,180,185,r&b,sensual,"throwback, songs",5.95,1
04Yx3q5s7MLF2yXKDulyVS,5478058dfbfbac512ad958190889b09f,non-spotify,76,2345,693,204,223,latin,lively,"salsa, top",5.922,0
3b2Vjv1VUPAAceErYvL4b4,a1bbd793130e10da0cf9878a27b8808e,non-spotify,69,3619,288,8,13,latin,brooding,"gustavo, cerati",5.908,0
3xs6vtyTX4ZsxIHa8yJoOG,8e527b6729b7584554e41c33d55275e9,non-spotify,71,1871,169,74,114,rock,urgent,"modern, blues, rock",5.859,3
6ong0gX6ZkQO9OLoHO6pfL,828c84ff08c178ba7d8662f73bef47d8,non-spotify,112,4133,252,93,100,pop,excited,"girl, power",5.859,0
7JyzMYs1KW0nfhPNUmFUKZ,e0b3eaa83687f64e66e8269e717f42f4,non-spotify,87,3434,474,347,350,r&b,sensual,"jimmy, got, soul",5.852,0
3ahy0ZpO7pe2Fj3mQWWawY,69d36f6cd70c92dbe1715b0ff0cff04c,non-spotify,83,2505,175,135,132,pop,energizing,"top, hits",5.831,0
1AXbafU1e5MyKHfLv6qJP1,f83632e3e186dd124cc1113964ef1849,non-spotify,158,8601,42,39,37,rap,defiant,"andrea, arden, discoveries",5.81,0
5OBS4hjsI6ZwdIlFKQQxDo,a6868acdb07d9768285683154bd4511b,non-spotify,67,1726,93,64,71,indie rock,excited,"passion, kim, radio",5.796,0
0fooYd7jApdBaSasUlF18N,c306880c011e8b9f9a61ef3c922e9e75,non-spotify,65,2850,44,1,7,latin,sophisticated,"luis, miguel",5.796,0
0EedULhw6qjt7m6PD0Zsjb,a20c14ac121fc5afdfba3781534985cc,non-spotify,109,1704,46,38,41,soundtrack,sensual,"chillest, downtempo, mix",5.796,4
0BbcjurkvWrkWxKKLzcqIP,spotify,spotify,71,3645,70,65,69,pop,empowering,"perfect, crafternoon",5.761,0
7tVcSv0g7RxVcYcOhNwsgP,b5c34ff8b20c9cd86841e485ad2c72a1,non-spotify,89,3740,22,1,3,r&b,sophisticated,other,5.754,0
2B4OIoCK8rVJiEm7du13kM,7e7ff46d7a53dac608a8633bd594749a,non-spotify,50,805,218,155,191,indie rock,excited,chilljamz,5.747,0
3gH3iq6uSHCF6gbMwf8gzn,cbd06c689d70a116ac66525103c53b2e,non-spotify,50,1728,169,122,132,pop,empowering,"rock, alternativo, ingles",5.733,3
0gvQoG7iMMz8L5Ltsa4lkT,beb26508837ef53a4048c3cba51dbeb6,non-spotify,102,2505,396,171,162,dance & house,aggressive,run,5.712,0
61bf2KoXLEtxHThbgDE1zY,52c9c4e80b12d920892f773d75fb04cb,non-spotify,72,2871,620,548,600,indie rock,sensual,"pulse, international",5.691,0
5vhATHAdLLiVmCMzQVmDDQ,e60d19313a8df36c7e6cf59e259e0d66,non-spotify,108,683,124,106,113,rap,defiant,"ultimate, old, school",5.684,0
5je6ASY4stV3f22qhqv37r,spotify,spotify,114,8913,40,40,40,r&b,energizing,"kitchen, swagger",5.677,0
6iWpYBbGxS1YF9pGdwPjon,64c7e899f7971aa65450aae9ac94c864,non-spotify,68,2123,84,48,62,dance & house,fiery,freestyle,5.663,0
4TrvJPb7EsMvvIw5v6sAzx,4e4c4963508f39f20755a15497b7eea8,non-spotify,26,476,92,77,80,indie rock,gritty,"favorite, coffeehouse",5.656,0
24im4LG66dOSFRlCIHWj39,spotify,spotify,70,12187,49,47,48,dance & house,excited,"pulse, party",5.649,2
3IXptO3p07K1yvyBlawo7e,bfb78ea62afcb4f9d8df36a8ebc01f36,non-spotify,24,594,175,45,19,religious,tender,"slow, praise, worship, instrumental",5.628,0
1tA0jTeCijMVBaGMnK65ac,73f1db3be6efe2732ace8ca054de922b,non-spotify,4,11,155,6,9,other,other,schenker,5.621,0
6PnXc5DfHZMsQhVX5lgL5V,b9ca2c5654fff607186130fbe4ca710a,non-spotify,124,4608,11,1,1,rock,gritty,"fleetwood, mac, rumors",5.6,0
1Hj7y9lWU96vYLPEom2qEw,spotify,spotify,105,4306,43,20,23,spoken & audio,other,comedy,5.593,0
3lq8T8lLlzmZJ63CuSbczc,5ced3eb5ea3c1da07c360307804e60cd,non-spotify,32,869,939,1,454,religious,empowering,"soaking, worship",5.558,0
7rWpKuarFOpXwFanaWWBFi,spotify,spotify,134,13644,26,26,26,electronica,sensual,"yoga, hot, yoga, beats",5.551,1
3xLEQnel7gf7h8lV94dyLw,6a7661c3f87d9144fe94462639cf795a,non-spotify,1,35,33,4,4,rap,other,money,5.537,0
3rt9nHM4cLnDGXOdGXTyOj,9397c22e9805498bc3f24639d1712ffc,non-spotify,104,2135,136,108,109,rap,defiant,"miss, new, booty",5.537,0
5Zw2B4nWreIQSHLnP5xF3p,567d7180850c90230d08105400959360,non-spotify,69,2985,101,58,53,pop,empowering,"korean, drama, ost, pop, music",5.53,4
2LYoUKDVsY5XhJxsmG8bhF,28153c2c70968ecda6a6c7967cd402c8,non-spotify,3,9,113,6,9,other,other,olivia,5.516,0
1InGT6h1kZ92ksR8hmF1pJ,2aede58dc5f600c8d49535664924b13b,non-spotify,45,2258,274,156,129,rock,lively,"oldies, rock, golden, oldies",5.509,3
4EmhptNmmwau7h3Mh07In1,d652beefcc0054642f9da28e0a842d1f,non-spotify,46,1390,31,6,9,latin,lively,"inquietos, norte, mix",5.509,4
5pBeWBks1kneGz17xiN0wC,04ede5167ae460db63001ef2db8d9bba,non-spotify,61,1163,40,2,3,pop,romantic,"traviezoz, sierra",5.495,0
65mTEy33PMBRsfVtpwexlc,cb305f632c793f009882083e9e75f5b0,non-spotify,93,3729,264,188,227,alternative,empowering,best,5.439,3
1hbt3fHn3vZ1RQLswuh45i,435a1b2b29c6c20db083d611c10b9e9d,non-spotify,73,2605,199,76,125,pop,energizing,"arabic, music, party",5.432,2
6YAaz7iWVOCwXTiphSNYbN,087984cb97d65f539f92539348cbc18b,non-spotify,110,3657,409,259,301,pop,sensual,soft,5.425,0
7zgBuO2AHOfMPE57OSOdQ6,924ade5ff964c78bc37c80a1cfdf6f16,non-spotify,128,2660,24,2,14,rock,brooding,"best, genesis, phil, collins",5.425,3
